age,job,marital,education,default,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,outcome,day_of_week,log_duration
1,services,single,secondary,False,1168,True,False,cellular,11,1,0,0,unknown,True,4,6.018593214496234
1,management,single,secondary,False,703,True,False,cellular,11,1,550,2,success,True,4,5.4638318050256105
1,blue-collar,married,secondary,False,136,False,False,cellular,11,1,188,3,success,True,4,5.327876168789581
7,retired,divorced,tertiary,False,3810,True,False,cellular,11,1,183,1,failure,True,4,5.568344503761097
1,management,single,tertiary,False,765,False,False,cellular,11,1,0,0,unknown,True,4,5.472270673671475
6,retired,married,secondary,False,1146,False,False,cellular,11,1,187,6,success,True,4,5.356586274672012
0,student,single,secondary,False,358,False,False,cellular,11,1,0,0,unknown,True,4,5.799092654460526
2,management,single,secondary,False,1511,True,False,cellular,11,1,0,0,unknown,True,4,5.598421958998375
2,technician,married,secondary,False,557,True,False,cellular,11,4,0,0,unknown,True,4,7.349873704738337
4,management,married,tertiary,False,583,False,False,cellular,11,1,184,4,success,True,5,5.420534999272286
2,admin.,single,secondary,False,557,False,False,cellular,11,1,0,0,unknown,True,5,5.4116460518550396
0,student,single,tertiary,False,113,False,False,cellular,11,1,0,0,unknown,True,5,5.583496308781699
7,retired,married,secondary,False,2850,False,False,cellular,11,1,40,8,failure,True,5,5.703782474656201
0,technician,single,secondary,False,505,False,True,cellular,11,2,0,0,unknown,True,5,5.955837369464831
4,technician,married,tertiary,False,825,False,False,cellular,11,3,0,0,unknown,True,5,6.884486652042782
7,retired,married,secondary,False,5715,False,False,cellular,11,5,184,3,success,True,5,7.027314514039777
3,technician,married,tertiary,False,-215,False,False,unknown,6,5,0,0,unknown,True,2,7.360739903058278
5,management,married,tertiary,False,2239,False,False,cellular,8,6,90,1,success,True,0,5.932245187448011
1,management,married,tertiary,False,376,True,False,cellular,3,4,0,0,unknown,True,4,5.5134287461649825
2,technician,married,secondary,False,15485,False,False,cellular,4,1,0,0,unknown,True,5,6.133398042996649
2,services,married,secondary,False,2918,False,True,cellular,6,1,196,2,success,True,0,5.5053315359323625
1,student,single,secondary,False,67,False,False,cellular,8,3,199,2,other,True,0,5.796057750765372
4,unemployed,divorced,secondary,False,1664,False,False,cellular,6,3,0,0,unknown,True,5,5.54907608489522
1,admin.,single,secondary,False,192,False,False,telephone,7,17,0,0,unknown,True,5,6.98100574072173
3,management,married,unknown,False,1519,False,False,cellular,7,1,0,0,unknown,True,3,5.5909869805108565
1,admin.,single,secondary,False,0,False,False,cellular,4,3,0,0,unknown,True,1,5.236441962829949
2,unemployed,married,secondary,False,0,True,True,cellular,5,1,0,0,unknown,True,5,5.991464547107982
2,admin.,divorced,tertiary,False,4708,False,False,cellular,6,1,181,2,success,True,5,5.472270673671475
1,management,single,tertiary,False,3283,False,False,cellular,2,1,73,1,failure,True,4,5.552959584921617
1,unemployed,married,secondary,False,1211,False,False,cellular,2,1,188,1,success,True,6,6.282266746896006
1,self-employed,single,tertiary,False,347,False,False,cellular,8,4,0,0,unknown,True,0,5.953243334287785
3,management,married,tertiary,False,423,False,False,cellular,3,5,0,0,unknown,True,0,7.753623546559746
0,student,single,secondary,False,3982,False,False,cellular,4,1,0,0,unknown,True,4,5.327876168789581
0,management,single,tertiary,False,2506,False,False,cellular,2,1,0,0,unknown,True,5,6.184148890937483
1,management,single,tertiary,False,697,False,False,cellular,8,3,102,2,success,True,4,5.187385805840755
3,blue-collar,married,secondary,False,456,False,True,cellular,8,6,0,0,unknown,True,5,6.42648845745769
1,technician,single,secondary,False,324,False,True,cellular,2,1,0,0,unknown,True,4,6.068425588244111
5,admin.,single,secondary,False,5768,True,False,unknown,6,1,0,0,unknown,True,1,6.238324625039508
2,technician,married,tertiary,False,1517,False,False,cellular,8,3,0,0,unknown,True,2,5.262690188904886
5,management,married,tertiary,False,0,False,False,cellular,9,1,0,0,unknown,True,0,5.700443573390687
1,unemployed,married,tertiary,False,482,False,False,cellular,5,1,0,0,unknown,True,4,4.77912349311153
7,retired,married,secondary,False,638,False,False,cellular,8,1,0,0,unknown,True,1,6.115892125483034
3,housemaid,married,secondary,False,2524,False,False,cellular,10,1,0,0,unknown,True,4,4.653960350157523
2,management,married,tertiary,False,4539,False,False,cellular,7,3,439,1,failure,True,4,5.545177444479562
2,blue-collar,married,secondary,False,2039,True,False,cellular,5,1,0,0,unknown,True,1,6.591673732008658
1,services,single,tertiary,False,128,False,False,cellular,5,1,414,1,failure,True,6,6.131226489483141
4,blue-collar,married,secondary,False,4787,True,False,cellular,4,1,0,0,unknown,True,5,6.796823718274855
3,management,married,tertiary,False,1147,False,False,cellular,6,1,95,1,failure,True,5,6.483107351457199
2,unemployed,married,secondary,False,1978,False,False,cellular,9,1,182,1,success,True,6,6.0014148779611505
1,management,married,tertiary,False,51,True,False,cellular,7,5,0,0,unknown,True,1,7.1846291527173145
0,services,single,secondary,True,-122,True,False,unknown,5,1,0,0,unknown,True,6,6.907755278982137
1,blue-collar,single,secondary,False,294,True,True,unknown,5,2,0,0,unknown,True,0,6.542471960506805
0,student,single,secondary,False,922,False,False,cellular,5,2,184,9,failure,True,0,6.2878585601617845
1,admin.,married,secondary,False,51,True,True,cellular,1,1,87,2,other,True,6,5.313205979041787
2,technician,married,secondary,False,694,True,False,cellular,6,2,119,9,failure,True,6,6.066108090103747
1,management,married,tertiary,False,607,True,False,unknown,6,5,0,0,unknown,True,0,6.966024187106113
5,management,married,secondary,False,2155,False,True,cellular,11,3,91,2,failure,True,5,4.969813299576001
1,self-employed,single,tertiary,False,159,False,False,cellular,10,2,420,2,other,True,6,5.5053315359323625
2,technician,married,tertiary,False,7050,False,False,cellular,2,3,187,1,success,True,5,5.627621113690637
2,blue-collar,married,secondary,False,1055,False,False,unknown,11,2,0,0,unknown,True,6,5.0106352940962555
0,student,single,secondary,False,8165,False,False,cellular,9,1,0,0,unknown,True,5,5.375278407684165
2,technician,married,tertiary,False,376,False,False,cellular,9,1,0,0,unknown,True,6,5.153291594497779
6,housemaid,divorced,primary,False,3701,False,False,telephone,3,1,0,0,unknown,True,5,6.726233402358747
3,management,divorced,secondary,False,644,True,False,cellular,11,1,168,1,success,True,0,6.035481432524756
1,technician,single,tertiary,False,3623,False,False,cellular,3,1,0,0,unknown,True,5,5.564520407322694
3,housemaid,married,secondary,False,360,False,False,cellular,11,1,0,0,unknown,True,5,5.3706380281276624
1,unemployed,single,secondary,False,284,True,False,cellular,2,1,0,0,unknown,True,4,6.75110146893676
3,services,single,primary,False,1893,True,False,unknown,6,6,0,0,unknown,True,6,7.138073034044347
2,admin.,married,tertiary,False,69,False,True,cellular,8,3,1,6,success,True,5,4.787491742782046
2,technician,single,secondary,False,1355,True,False,cellular,5,1,0,0,unknown,True,0,7.07326971745971
0,management,single,tertiary,False,1506,False,False,cellular,6,2,95,4,success,True,1,5.476463551931511
1,technician,single,tertiary,False,1393,True,False,cellular,7,3,0,0,unknown,True,2,7.027314514039777
4,management,divorced,tertiary,False,487,True,False,unknown,5,4,0,0,unknown,True,0,6.71901315438526
1,student,single,secondary,False,655,False,False,cellular,9,1,0,0,unknown,True,6,5.247024072160486
1,services,single,tertiary,False,1788,False,False,cellular,8,1,181,2,failure,True,5,5.662960480135946
2,admin.,married,secondary,False,0,True,False,cellular,6,1,0,0,unknown,True,5,4.672828834461906
1,management,single,tertiary,False,41,False,False,cellular,8,5,0,0,unknown,True,1,6.530877627725885
2,management,married,secondary,False,215,False,False,cellular,8,4,0,0,unknown,True,5,7.039660349862076
1,unknown,single,secondary,False,1187,False,False,telephone,2,1,101,1,failure,True,0,5.44673737166631
4,admin.,married,secondary,False,0,False,False,cellular,1,1,0,0,unknown,True,5,6.336825731146441
4,housemaid,single,secondary,False,1213,False,False,cellular,11,1,0,0,unknown,True,0,5.484796933490655
6,retired,married,tertiary,False,653,False,False,telephone,9,1,189,1,success,True,0,6.154858094016418
2,management,divorced,tertiary,False,3426,False,False,cellular,6,2,297,3,failure,True,0,4.624972813284271
1,admin.,married,tertiary,False,238,False,False,cellular,5,2,88,1,failure,True,4,5.840641657373398
5,retired,married,secondary,False,1690,False,False,unknown,6,4,0,0,unknown,True,2,7.2909747781429814
5,unemployed,married,primary,False,0,False,False,cellular,7,1,412,1,other,True,6,7.084226422097916
2,technician,single,secondary,False,27,True,False,cellular,2,1,260,2,success,True,4,6.447305862541213
2,management,single,tertiary,False,681,False,False,cellular,8,2,0,0,unknown,True,0,6.456769655572163
1,admin.,single,secondary,False,18188,True,False,unknown,6,17,0,0,unknown,True,1,6.293419278846481
2,management,married,tertiary,False,1006,True,False,cellular,11,3,195,2,other,True,0,6.663132695990803
2,management,married,tertiary,False,1352,False,False,unknown,6,1,0,0,unknown,True,1,7.614805364711073
1,technician,single,tertiary,False,2340,False,False,cellular,2,2,0,0,unknown,True,6,4.48863636973214
4,housemaid,married,unknown,False,366,False,False,cellular,6,3,57,2,other,True,1,5.8998973535824915
2,services,single,secondary,False,-374,True,False,cellular,5,1,0,0,unknown,True,4,6.51025834052315
0,technician,single,tertiary,False,1231,False,False,cellular,8,2,0,0,unknown,True,4,5.602118820879701
4,technician,married,tertiary,False,1347,True,True,cellular,2,1,243,1,failure,True,5,5.075173815233827
1,management,married,tertiary,False,1778,False,False,cellular,2,1,0,0,unknown,True,0,5.961005339623274
2,technician,married,secondary,False,2201,False,False,telephone,4,1,0,0,unknown,True,3,5.857933154483459
4,housemaid,married,primary,False,0,True,False,cellular,7,2,0,0,unknown,True,1,7.172424577124845
5,retired,married,tertiary,False,2557,True,False,cellular,8,3,190,1,success,True,5,4.9344739331306915
2,technician,married,secondary,False,0,True,False,cellular,8,2,2,3,success,True,6,5.442417710521793
4,technician,married,tertiary,False,1320,False,False,cellular,7,1,91,2,success,True,5,5.8289456176102075
0,student,single,tertiary,False,0,False,False,cellular,8,1,0,0,unknown,True,4,5.3612921657094255
6,retired,married,secondary,False,0,False,False,cellular,7,1,90,4,success,True,4,6.501289670540389
2,management,single,tertiary,False,22125,False,True,cellular,11,2,0,0,unknown,True,2,5.802118375377063
4,entrepreneur,married,primary,False,6188,False,False,cellular,11,1,0,0,unknown,True,6,6.115892125483034
2,unemployed,married,secondary,False,1077,True,True,telephone,12,3,387,2,failure,True,6,5.332718793265369
2,technician,single,unknown,False,45248,True,False,unknown,5,1,0,0,unknown,True,6,7.392031567514591
1,technician,single,tertiary,False,3291,True,False,unknown,5,3,0,0,unknown,True,5,7.1049654482698426
1,technician,single,secondary,False,562,True,False,unknown,5,3,0,0,unknown,True,2,6.582025138892826
5,admin.,married,secondary,False,1046,True,False,cellular,8,1,0,0,unknown,True,1,5.062595033026967
1,management,single,tertiary,False,87,False,False,cellular,8,1,0,0,unknown,True,6,6.885509670034818
1,management,single,tertiary,False,10281,False,False,cellular,4,1,0,0,unknown,True,6,5.991464547107982
3,admin.,divorced,primary,False,429,True,False,cellular,4,1,181,1,success,True,6,4.990432586778736
5,retired,married,primary,False,3648,False,False,telephone,6,3,0,0,unknown,True,1,7.186144304522325
3,blue-collar,married,secondary,False,863,True,False,telephone,5,5,350,2,success,True,4,6.021023349349527
0,student,single,unknown,False,3,False,False,cellular,8,2,0,0,unknown,True,5,4.867534450455582
1,management,single,tertiary,False,2648,False,False,cellular,2,1,0,0,unknown,True,0,6.821107472256465
1,management,single,tertiary,False,0,True,False,cellular,4,3,0,0,unknown,True,0,5.91350300563827
4,technician,divorced,secondary,False,0,False,False,cellular,9,1,120,2,failure,True,5,5.0689042022202315
1,self-employed,single,tertiary,False,655,False,False,cellular,9,4,184,1,success,True,6,5.605802066295998
0,student,single,unknown,False,854,True,False,unknown,5,2,0,0,unknown,True,0,6.498282149476434
2,management,divorced,tertiary,False,858,False,False,cellular,10,2,0,0,unknown,True,4,5.308267697401205
1,blue-collar,single,tertiary,False,567,False,False,cellular,5,3,182,3,success,True,5,6.259581464064923
2,technician,single,secondary,False,399,True,False,cellular,5,2,345,3,failure,True,6,6.206575926724928
4,admin.,divorced,unknown,False,257,False,False,cellular,7,2,0,0,unknown,True,2,7.177782416195197
5,admin.,married,secondary,False,3735,False,False,cellular,3,4,121,2,failure,True,6,5.313205979041787
2,management,married,tertiary,False,57,False,False,cellular,2,1,0,0,unknown,True,0,5.84354441703136
0,student,single,primary,False,1235,False,False,cellular,7,4,93,6,other,True,5,5.811140992976701
3,services,divorced,secondary,False,257,True,False,cellular,5,2,0,0,unknown,True,5,6.86171134048073
1,technician,single,tertiary,False,401,False,False,cellular,8,3,93,2,success,True,0,5.384495062789089
1,self-employed,single,tertiary,False,3290,False,False,cellular,3,1,291,2,success,True,4,4.912654885736052
1,management,single,tertiary,False,297,False,False,cellular,11,1,0,0,unknown,True,3,5.236441962829949
0,admin.,single,secondary,False,33,False,False,cellular,2,1,0,0,unknown,True,0,5.910796644040527
2,services,married,secondary,False,1179,False,False,cellular,5,1,0,0,unknown,True,4,5.648974238161206
2,management,single,tertiary,False,471,False,False,cellular,6,2,0,0,unknown,True,1,5.62040086571715
5,retired,married,secondary,False,938,False,False,cellular,7,2,183,3,success,True,6,5.971261839790462
1,technician,single,tertiary,False,1636,True,False,cellular,2,1,0,0,unknown,True,1,5.10594547390058
3,management,divorced,tertiary,False,1243,False,False,cellular,8,4,0,0,unknown,True,6,6.907755278982137
1,admin.,single,tertiary,False,0,True,False,cellular,2,2,0,0,unknown,True,6,6.593044534142437
4,retired,divorced,secondary,False,1679,False,False,cellular,8,1,365,9,other,True,6,6.0330862217988015
0,services,single,unknown,False,2022,False,False,cellular,7,8,97,12,other,True,6,5.62040086571715
3,technician,single,tertiary,False,2033,False,False,cellular,9,1,99,1,failure,True,0,6.095824562432225
2,admin.,married,secondary,False,869,False,False,unknown,5,1,0,0,unknown,True,6,7.424761761823209
1,management,single,tertiary,False,3611,False,False,cellular,2,2,0,0,unknown,True,0,4.948759890378168
5,retired,divorced,primary,False,3624,False,False,cellular,11,1,0,0,unknown,True,6,5.834810737062605
0,student,single,secondary,False,2488,False,False,cellular,6,6,169,3,success,True,5,5.552959584921617
4,technician,divorced,tertiary,False,2228,False,False,cellular,11,1,0,0,unknown,True,5,6.7912214627261855
3,services,married,secondary,False,4,False,False,cellular,4,1,261,5,other,True,0,5.5909869805108565
4,technician,married,tertiary,False,2557,False,False,cellular,1,5,204,2,success,True,6,4.897839799950911
4,management,married,tertiary,False,1390,True,False,cellular,11,1,0,0,unknown,True,6,6.297109319933935
2,technician,single,secondary,False,1228,True,False,cellular,5,3,0,0,unknown,True,4,5.713732805509369
1,admin.,married,secondary,False,1265,True,True,unknown,5,2,0,0,unknown,True,5,6.025865973825314
2,admin.,divorced,secondary,False,6046,True,True,telephone,3,6,182,2,success,True,3,5.703782474656201
1,management,single,tertiary,False,816,True,False,cellular,10,2,503,2,failure,True,3,5.948034989180646
1,student,single,tertiary,False,0,False,False,cellular,9,2,105,7,other,True,4,5.683579767338681
4,technician,single,tertiary,False,118,False,False,cellular,4,1,0,0,unknown,True,3,5.634789603169249
4,management,married,secondary,False,1165,False,False,cellular,7,1,0,0,unknown,True,0,6.12029741895095
5,technician,married,secondary,False,99,False,False,telephone,9,2,0,0,unknown,True,5,5.981414211254481
1,services,married,secondary,False,1697,False,False,cellular,5,1,182,1,success,True,4,6.192362489474872
2,entrepreneur,single,secondary,False,866,True,False,cellular,5,1,173,1,failure,True,4,6.444131256700441
4,technician,married,tertiary,False,0,False,False,cellular,3,2,0,0,unknown,True,4,6.289715570908998
2,technician,single,tertiary,False,5301,False,False,cellular,11,2,0,0,unknown,True,2,6.842683282238422
2,management,single,tertiary,False,7918,False,False,cellular,9,1,0,0,unknown,True,4,6.208590026096629
2,technician,married,secondary,False,1,False,False,cellular,8,2,0,0,unknown,True,1,6.282266746896006
3,management,married,tertiary,False,160,False,False,cellular,4,1,0,0,unknown,True,0,6.428105272684596
0,services,single,secondary,False,414,True,False,cellular,5,1,370,1,other,True,4,6.20050917404269
3,unknown,married,tertiary,False,406,False,False,cellular,9,1,0,0,unknown,True,4,5.749392985908253
3,entrepreneur,married,secondary,False,0,True,False,cellular,4,1,140,4,failure,True,0,5.802118375377063
1,technician,single,tertiary,False,655,False,False,cellular,10,2,0,0,unknown,True,5,5.950642552587727
5,retired,divorced,secondary,False,514,False,False,cellular,3,1,124,9,other,True,4,5.572154032177765
2,technician,married,tertiary,False,11766,True,False,cellular,4,2,242,9,failure,True,4,5.384495062789089
0,blue-collar,married,secondary,False,0,False,True,cellular,7,4,0,0,unknown,True,6,7.261225091971921
3,management,married,secondary,False,2892,False,False,cellular,7,1,385,1,success,True,5,6.008813185442595
1,admin.,single,secondary,False,762,False,False,cellular,9,3,0,0,unknown,True,1,4.74493212836325
4,management,divorced,tertiary,False,2037,False,False,cellular,11,2,273,1,failure,True,4,5.342334251964811
3,management,single,tertiary,False,255,False,True,cellular,7,4,0,0,unknown,True,0,6.687108607866515
1,student,married,secondary,False,1536,False,False,cellular,8,2,0,0,unknown,True,1,5.666426688112432
4,technician,divorced,tertiary,False,0,False,False,cellular,8,1,0,0,unknown,True,5,5.4680601411351315
1,technician,single,secondary,False,2,True,True,cellular,5,2,356,1,failure,True,6,6.317164686747284
3,management,married,tertiary,False,1435,True,False,cellular,5,1,0,0,unknown,True,0,7.045776576879511
3,technician,married,secondary,False,1219,False,False,cellular,8,4,0,0,unknown,True,5,6.546785410760524
2,entrepreneur,married,secondary,False,2971,False,False,cellular,11,1,97,8,failure,True,0,5.5093883366279774
5,retired,married,primary,False,440,False,False,cellular,2,1,0,0,unknown,True,1,6.20455776256869
2,management,married,tertiary,False,3301,True,False,cellular,9,5,92,6,success,True,0,5.099866427824199
7,admin.,married,primary,False,2321,False,False,cellular,9,2,64,12,failure,True,4,5.3981627015177525
1,student,single,secondary,False,213,False,False,cellular,3,1,0,0,unknown,True,1,5.934894195619588
4,services,divorced,secondary,False,0,False,False,cellular,3,1,290,3,success,True,6,5.8916442118257715
0,student,single,unknown,False,108,False,False,cellular,8,1,182,2,success,True,4,5.123963979403259
1,admin.,married,secondary,False,920,False,False,cellular,4,1,0,0,unknown,True,0,5.840641657373398
2,admin.,married,secondary,False,1031,False,False,cellular,6,4,0,0,unknown,True,6,5.641907070938114
1,student,single,tertiary,False,294,False,False,cellular,3,1,91,2,success,True,0,4.465908118654584
3,admin.,divorced,secondary,False,527,False,True,cellular,10,1,185,1,success,True,0,5.198497031265826
0,management,single,tertiary,False,1030,False,False,cellular,3,2,0,0,unknown,True,6,5.981414211254481
1,self-employed,single,tertiary,False,2503,False,False,cellular,5,1,0,0,unknown,True,4,6.054439346269371
5,unknown,married,unknown,False,1547,False,False,telephone,8,4,0,0,unknown,True,6,7.078341579557671
5,management,married,tertiary,False,1,True,False,cellular,4,1,0,0,unknown,True,6,5.3471075307174685
3,technician,married,secondary,False,1167,True,False,cellular,11,2,0,0,unknown,True,2,7.3395376954076745
4,technician,married,tertiary,False,523,True,False,cellular,3,2,0,0,unknown,True,5,5.0238805208462765
3,blue-collar,divorced,primary,False,-207,False,False,cellular,7,2,0,0,unknown,True,6,6.777646593635117
1,management,single,tertiary,False,3283,False,False,cellular,8,2,191,2,success,True,6,6.434546518787453
3,blue-collar,married,secondary,False,1147,True,False,cellular,4,1,0,0,unknown,True,4,6.579251212010101
1,management,single,tertiary,False,1170,False,False,cellular,4,1,0,0,unknown,True,4,6.115892125483034
1,management,single,secondary,False,4642,True,False,cellular,11,1,0,0,unknown,True,2,6.269096283706261
1,self-employed,married,tertiary,False,2666,False,False,cellular,11,2,97,6,success,True,5,5.762051382780177
1,management,married,tertiary,False,792,False,False,cellular,8,14,0,0,unknown,True,0,6.637258031284457
1,blue-collar,single,primary,False,127,True,False,unknown,5,2,0,0,unknown,True,1,6.9650803456014065
4,services,divorced,secondary,False,0,False,False,cellular,7,2,0,0,unknown,True,5,6.021023349349527
1,admin.,married,secondary,False,0,False,False,cellular,6,1,0,0,unknown,True,4,5.762051382780177
1,self-employed,single,tertiary,False,121,True,False,unknown,5,2,0,0,unknown,True,2,7.313220387090301
3,services,single,secondary,False,618,False,False,cellular,5,1,0,0,unknown,True,5,5.262690188904886
2,blue-collar,married,secondary,False,2495,True,False,unknown,5,1,0,0,unknown,True,2,6.828712071641684
5,retired,married,secondary,False,569,False,False,cellular,2,5,184,1,success,True,6,4.543294782270004
5,management,married,tertiary,False,473,False,False,cellular,2,1,262,1,success,True,6,7.011213987350367
5,management,married,tertiary,False,474,False,False,cellular,8,5,186,3,other,True,4,6.028278520230698
5,retired,divorced,tertiary,False,0,False,False,cellular,11,2,0,0,unknown,True,1,5.424950017481403
4,admin.,married,secondary,False,1796,False,False,telephone,12,1,193,1,failure,True,5,6.16541785423142
1,management,single,tertiary,False,520,False,False,cellular,2,2,0,0,unknown,True,5,6.093569770045136
2,blue-collar,married,primary,False,118,False,False,cellular,2,1,0,0,unknown,True,5,6.80903930604298
5,management,married,tertiary,False,3342,False,False,cellular,2,5,0,0,unknown,True,0,5.840641657373398
2,admin.,single,secondary,False,3239,False,False,unknown,6,2,0,0,unknown,True,1,6.705639094860003
4,technician,married,secondary,False,23,False,False,cellular,11,3,0,0,unknown,True,1,6.75343791859778
4,management,married,tertiary,False,40,False,False,cellular,11,3,0,0,unknown,True,0,7.142827401161621
3,management,married,tertiary,False,226,True,False,cellular,8,6,179,10,success,True,0,5.176149732573829
1,management,single,tertiary,False,939,True,False,unknown,5,1,0,0,unknown,True,6,6.606650186198215
1,blue-collar,single,secondary,False,-20,False,True,cellular,7,1,0,0,unknown,True,5,6.352629396319567
1,blue-collar,married,secondary,False,940,True,True,cellular,5,1,0,0,unknown,True,1,5.945420608606575
5,blue-collar,married,primary,False,5,False,False,cellular,1,1,92,1,success,True,0,6.278521424165844
1,management,married,secondary,False,0,False,False,cellular,8,1,0,0,unknown,True,5,6.579251212010101
1,services,married,secondary,False,447,False,False,cellular,6,3,77,3,success,True,0,5.7899601708972535
5,technician,divorced,tertiary,False,126,False,False,telephone,6,2,0,0,unknown,True,0,5.111987788356544
0,technician,single,secondary,False,4718,False,False,cellular,7,1,0,0,unknown,True,1,6.5638555265321274
1,management,single,secondary,False,843,False,False,cellular,1,1,0,0,unknown,True,0,5.231108616854587
0,blue-collar,married,primary,False,656,True,False,unknown,5,1,0,0,unknown,True,2,6.795705775173514
2,services,single,secondary,False,91,False,False,cellular,9,1,185,1,success,True,0,5.3612921657094255
1,services,married,secondary,False,0,True,False,cellular,7,13,0,0,unknown,True,6,7.382746449738912
0,self-employed,single,tertiary,False,2984,True,False,unknown,5,1,0,0,unknown,True,6,6.840546529288687
4,management,married,primary,False,870,False,False,cellular,11,1,0,0,unknown,True,4,5.54907608489522
1,admin.,single,tertiary,False,7608,False,False,cellular,3,4,0,0,unknown,True,4,5.472270673671475
2,technician,married,secondary,False,5115,True,False,cellular,6,1,95,7,success,True,5,5.762051382780177
2,admin.,married,secondary,False,247,False,False,cellular,10,2,0,0,unknown,True,0,5.993961427306569
3,blue-collar,married,secondary,False,154,True,False,unknown,5,1,0,0,unknown,True,0,7.037027614686276
2,management,married,tertiary,False,1731,False,False,cellular,7,4,0,0,unknown,True,1,5.8888779583328805
4,management,married,tertiary,False,3634,False,False,cellular,2,8,0,0,unknown,True,3,5.831882477283517
2,admin.,divorced,secondary,False,19,True,False,cellular,2,3,251,2,success,True,0,7.029972911706386
0,technician,single,tertiary,False,1129,True,False,unknown,5,1,0,0,unknown,True,0,6.692083742506628
2,blue-collar,divorced,secondary,False,0,True,False,cellular,10,1,183,4,success,True,6,6.3561076606958915
2,technician,single,secondary,False,12264,False,False,cellular,4,2,0,0,unknown,True,3,5.062595033026967
1,services,married,secondary,False,478,False,False,cellular,4,2,0,0,unknown,True,0,6.163314804034641
3,management,single,tertiary,False,2081,False,False,cellular,10,3,0,0,unknown,True,0,6.317164686747284
2,technician,married,secondary,False,965,False,False,cellular,8,10,0,0,unknown,True,2,5.817111159963204
3,technician,married,secondary,False,332,True,False,unknown,5,1,0,0,unknown,True,2,6.648984550024776
5,housemaid,married,primary,False,1163,False,False,cellular,4,8,0,0,unknown,True,0,6.152732694704104
2,unemployed,married,secondary,False,1960,True,False,unknown,6,6,0,0,unknown,True,5,6.405228458030842
1,admin.,divorced,secondary,False,294,True,False,cellular,5,1,0,0,unknown,True,1,6.637258031284457
2,self-employed,married,secondary,False,188,True,True,unknown,6,2,0,0,unknown,True,1,7.5310163320779155
2,management,married,tertiary,False,254,False,False,cellular,2,2,0,0,unknown,True,5,5.713732805509369
1,student,single,secondary,False,1377,True,False,cellular,5,2,0,0,unknown,True,0,6.5337888379333435
5,retired,married,secondary,False,523,False,False,cellular,8,3,0,0,unknown,True,0,5.2574953720277815
3,management,married,tertiary,False,600,False,False,cellular,8,15,0,0,unknown,True,6,5.66988092298052
2,student,married,tertiary,False,387,True,False,cellular,5,3,347,3,failure,True,1,6.931471805599453
4,admin.,married,secondary,False,849,True,False,cellular,2,3,0,0,unknown,True,1,8.039802343736485
2,blue-collar,divorced,primary,False,1317,True,False,cellular,11,1,170,4,other,True,1,6.297109319933935
3,services,married,secondary,False,273,False,False,cellular,8,2,0,0,unknown,True,2,6.336825731146441
2,management,married,tertiary,False,0,True,False,cellular,4,1,86,1,success,True,0,5.703782474656201
5,retired,divorced,primary,False,2538,True,False,cellular,11,2,111,6,failure,True,0,6.522092798170152
2,technician,married,secondary,False,133,False,False,cellular,11,2,187,5,success,True,3,5.993961427306569
1,admin.,single,tertiary,False,146,False,False,cellular,10,1,91,3,success,True,0,5.940171252720432
3,technician,single,unknown,False,11115,False,False,cellular,4,1,0,0,unknown,True,0,5.793013608384144
1,services,single,secondary,False,486,False,False,cellular,1,1,0,0,unknown,True,0,7.074116816197362
3,management,single,tertiary,False,159,False,False,telephone,10,3,155,3,other,True,0,5.393627546352362
2,blue-collar,married,unknown,False,1201,False,False,unknown,6,1,0,0,unknown,True,0,6.285998094508865
7,retired,married,primary,False,2590,False,False,telephone,11,3,277,12,failure,True,1,5.356586274672012
5,retired,married,unknown,False,800,False,False,cellular,2,1,0,0,unknown,True,5,6.602587892189336
5,self-employed,divorced,secondary,False,0,True,False,cellular,8,1,0,0,unknown,True,0,5.062595033026967
2,management,married,tertiary,False,385,True,False,telephone,10,1,0,0,unknown,True,6,5.0369526024136295
2,management,married,tertiary,False,238,False,False,cellular,2,1,92,1,success,True,5,5.220355825078324
2,management,married,tertiary,False,238,False,False,cellular,8,1,92,3,failure,True,5,4.9344739331306915
1,management,married,tertiary,False,1812,False,False,cellular,4,1,0,0,unknown,True,0,6.133398042996649
2,management,married,tertiary,False,413,False,False,cellular,10,2,183,3,success,True,5,5.529429087511423
1,blue-collar,married,secondary,False,152,True,True,cellular,7,1,0,0,unknown,True,6,6.7226297948554485
2,blue-collar,married,primary,False,1031,True,False,unknown,5,3,0,0,unknown,True,1,6.621405651764134
1,management,single,tertiary,False,3143,False,False,cellular,6,2,0,0,unknown,True,4,6.042632833682381
2,management,married,tertiary,False,613,False,False,cellular,2,1,0,0,unknown,True,5,5.476463551931511
1,services,single,secondary,False,168,False,False,cellular,1,1,194,1,other,True,4,5.958424693029782
6,retired,single,tertiary,False,2144,False,False,telephone,4,2,0,0,unknown,True,5,6.741700694652055
1,management,married,tertiary,False,1331,False,False,cellular,4,1,86,3,success,True,0,5.6937321388027
4,technician,married,tertiary,False,2611,False,False,cellular,4,2,0,0,unknown,True,4,5.267858159063328
4,technician,single,secondary,False,925,False,False,cellular,8,3,0,0,unknown,True,5,6.835184586147301
1,technician,single,tertiary,False,985,True,False,cellular,4,1,57,2,failure,True,1,6.904750769961838
5,technician,divorced,secondary,False,367,False,False,cellular,8,2,0,0,unknown,True,3,5.762051382780177
